epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.6294893026351929,0.6805327534675598,0.8701090812683105,0.3403818905353546,0.8701090812683105,0.7447819709777832,0.7661821842193604,0.06425024569034576,0.19270342588424683,0.06425024569034576
1,0.7722979187965393,0.7707767486572266,0.055082421749830246,0.1722801774740219,0.055082421749830246,0.7887324094772339,0.7678513526916504,0.05313626676797867,0.1738954484462738,0.05313626676797867
2,0.8106442093849182,0.7912444472312927,0.045594632625579834,0.15313124656677246,0.045594632625579834,0.8155438899993896,0.8036226034164429,0.0466466061770916,0.16033828258514404,0.0466466061770916
3,0.8386403322219849,0.801487147808075,0.03961846977472305,0.1404159516096115,0.03961846977472305,0.8233497142791748,0.7924114465713501,0.04455864802002907,0.15332111716270447,0.04455864802002907
4,0.8563429713249207,0.8062278628349304,0.03555188328027725,0.13176672160625458,0.03555188328027725,0.8391311764717102,0.7879171371459961,0.04064125940203667,0.1428069919347763,0.04064125940203667
5,0.8737627863883972,0.8090692758560181,0.03196750581264496,0.12403380870819092,0.03196750581264496,0.8455795049667358,0.7823975682258606,0.03863353282213211,0.13769632577896118,0.03863353282213211
6,0.889655590057373,0.8107143044471741,0.028674323111772537,0.11676514893770218,0.028674323111772537,0.8538944721221924,0.7818248867988586,0.03702745959162712,0.13433320820331573,0.03702745959162712
7,0.9019851684570312,0.8103854656219482,0.026382213458418846,0.11144290119409561,0.026382213458418846,0.8591549396514893,0.7956690192222595,0.03664041683077812,0.1334950178861618,0.03664041683077812
8,0.9113737940788269,0.8107931017875671,0.02487044967710972,0.10793391615152359,0.02487044967710972,0.8666214346885681,0.7928180694580078,0.03540146350860596,0.13002941012382507,0.03540146350860596
9,0.9190090894699097,0.8099098801612854,0.023219391703605652,0.10418285429477692,0.023219391703605652,0.8681486248970032,0.7910587787628174,0.03535676375031471,0.1281258910894394,0.03535676375031471
10,0.9244386553764343,0.810564398765564,0.021664010360836983,0.10038231313228607,0.021664010360836983,0.8632275462150574,0.7937706708908081,0.036056701093912125,0.1289462447166443,0.036056701093912125
11,0.9338838458061218,0.8100235462188721,0.020085370168089867,0.09659664332866669,0.020085370168089867,0.8679789304733276,0.7795392274856567,0.03489668294787407,0.12629380822181702,0.03489668294787407
12,0.9411232471466064,0.812487781047821,0.01857541687786579,0.092778779566288,0.01857541687786579,0.8620396852493286,0.752208948135376,0.03678981214761734,0.12951461970806122,0.03678981214761734
13,0.9414625763893127,0.8100955486297607,0.01844300515949726,0.09206745028495789,0.01844300515949726,0.8576276898384094,0.7619609236717224,0.03632134571671486,0.12767206132411957,0.03632134571671486
14,0.9430462121963501,0.8129024505615234,0.017405591905117035,0.08937674015760422,0.017405591905117035,0.8608518838882446,0.754959225654602,0.03546867147088051,0.12571397423744202,0.03546867147088051
15,0.9438380002975464,0.8116196393966675,0.01730342023074627,0.08883719891309738,0.01730342023074627,0.8421856164932251,0.7207125425338745,0.04066450893878937,0.13633760809898376,0.04066450893878937
16,0.94621342420578,0.8130700588226318,0.016880232840776443,0.0874565988779068,0.016880232840776443,0.8552519679069519,0.7780946493148804,0.03482215479016304,0.12134680151939392,0.03482215479016304
17,0.9494372606277466,0.8138680458068848,0.016117485240101814,0.0852300301194191,0.016117485240101814,0.875275731086731,0.7943882942199707,0.029791945591568947,0.10903997719287872,0.029791945591568947
18,0.9510208964347839,0.8171666264533997,0.015503712929785252,0.08318978548049927,0.015503712929785252,0.8511793613433838,0.8267972469329834,0.034847624599933624,0.12225011736154556,0.034847624599933624
19,0.9477970600128174,0.8179242014884949,0.015751628205180168,0.08320024609565735,0.015751628205180168,0.8571186065673828,0.7537825703620911,0.03571358695626259,0.11595718562602997,0.03571358695626259
20,0.9476274251937866,0.8179260492324829,0.015895893797278404,0.0831080973148346,0.015895893797278404,0.8771423697471619,0.7956574559211731,0.029976334422826767,0.10815554857254028,0.029976334422826767
21,0.9538487792015076,0.819605827331543,0.014190802350640297,0.07860306650400162,0.014190802350640297,0.8757848143577576,0.7900224924087524,0.029086077585816383,0.10557734221220016,0.029086077585816383
22,0.9583168625831604,0.8232943415641785,0.013383139856159687,0.0764586329460144,0.013383139856159687,0.8791787028312683,0.7995027899742126,0.029294971376657486,0.10502002388238907,0.029294971376657486
23,0.9576947093009949,0.8210572600364685,0.013119032606482506,0.07591158151626587,0.013119032606482506,0.8488036394119263,0.7977926731109619,0.03454267606139183,0.11449659615755081,0.03454267606139183
24,0.9601266980171204,0.8228189945220947,0.012434394098818302,0.07405447959899902,0.012434394098818302,0.8695061802864075,0.8151511549949646,0.03194166347384453,0.11011562496423721,0.03194166347384453
