epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.8041369915008545,0.8709371089935303,0.4468255639076233,0.29373911023139954,0.14156518876552582,0.880847156047821,0.9414870738983154,0.30351999402046204,0.19275298714637756,0.08911965787410736
1,0.8719617128372192,0.9307262301445007,0.3283173441886902,0.20393291115760803,0.09685755521059036,0.8966850638389587,0.9543449282646179,0.2641199827194214,0.15109676122665405,0.07714534550905228
2,0.8929535746574402,0.9477458596229553,0.28116634488105774,0.17164765298366547,0.08174099773168564,0.9057090282440186,0.966842532157898,0.24088340997695923,0.16038568317890167,0.07022016495466232
3,0.9079916477203369,0.959385871887207,0.24505920708179474,0.1479298621416092,0.0704716145992279,0.929834246635437,0.9761406183242798,0.18864238262176514,0.11621126532554626,0.054199349135160446
4,0.9187945127487183,0.9684883952140808,0.21398276090621948,0.12800104916095734,0.061437543481588364,0.9375690817832947,0.9818188548088074,0.16637550294399261,0.10747367888689041,0.046757396310567856
5,0.9249938726425171,0.9723547697067261,0.2004583775997162,0.11898293346166611,0.057614900171756744,0.9460405111312866,0.9841546416282654,0.1511828899383545,0.09292329102754593,0.04261565953493118
6,0.9335256814956665,0.9769802689552307,0.18224436044692993,0.10657502710819244,0.05156855285167694,0.9460405111312866,0.9852763414382935,0.1559913158416748,0.10185762494802475,0.04335089027881622
7,0.9378222227096558,0.9791390299797058,0.17155122756958008,0.09960053861141205,0.04819238930940628,0.9489871263504028,0.9874553680419922,0.14804325997829437,0.10013570636510849,0.040684640407562256
8,0.9388043284416199,0.9817597270011902,0.16098341345787048,0.09385015815496445,0.04572746530175209,0.9506445527076721,0.9882223010063171,0.1340188980102539,0.08564120531082153,0.037288323044776917
9,0.9416891932487488,0.9827556014060974,0.15732181072235107,0.0914979949593544,0.04484325274825096,0.9559852480888367,0.9890607595443726,0.12426845729351044,0.07399777323007584,0.03442918881773949
10,0.9431009292602539,0.9832063913345337,0.15566331148147583,0.08919639885425568,0.04393520578742027,0.9425414204597473,0.9873433709144592,0.162024587392807,0.10035456717014313,0.045414868742227554
11,0.9433464407920837,0.9837802052497864,0.15050500631332397,0.08717521280050278,0.042589809745550156,0.9554327726364136,0.988876223564148,0.1235927939414978,0.07123703509569168,0.034588344395160675
12,0.9465381503105164,0.985274076461792,0.14339306950569153,0.08192862570285797,0.040258247405290604,0.9526703357696533,0.9893295764923096,0.13020825386047363,0.07803983241319656,0.036469243466854095
13,0.9480112791061401,0.9864927530288696,0.13729228079319,0.07918575406074524,0.03867282345890999,0.9467771649360657,0.9892160892486572,0.1376716047525406,0.07975973188877106,0.039022501558065414
14,0.9503437280654907,0.9865348935127258,0.1375923603773117,0.07833796739578247,0.038566045463085175,0.9530386924743652,0.9901885390281677,0.12911288440227509,0.0764094740152359,0.036714889109134674
15,0.9502823352813721,0.9867488145828247,0.1350533366203308,0.07715065777301788,0.037760015577077866,0.9552485942840576,0.9900994300842285,0.12172162532806396,0.0749027281999588,0.03408817574381828
16,0.9516326785087585,0.9875497221946716,0.13117845356464386,0.07420298457145691,0.036962706595659256,0.9561694264411926,0.9899598360061646,0.12418937683105469,0.07047475129365921,0.03472503274679184
17,0.9517554640769958,0.9878466725349426,0.13004693388938904,0.07439488172531128,0.03662063926458359,0.9596685171127319,0.9915015697479248,0.11535708606243134,0.07198582589626312,0.03202018514275551
18,0.953596830368042,0.9893161058425903,0.12259221822023392,0.07054027169942856,0.03466124087572098,0.9517495632171631,0.990661084651947,0.1331666260957718,0.07721732556819916,0.03755322843790054
19,0.9516326785087585,0.9885936379432678,0.12720941007137299,0.07292108237743378,0.036132730543613434,0.960220992565155,0.9917458295822144,0.11080636829137802,0.05969908833503723,0.030877666547894478
20,0.9566658735275269,0.9899640083312988,0.11861661821603775,0.06747379899024963,0.03329983726143837,0.9526703357696533,0.9912711381912231,0.12413036823272705,0.0715164765715599,0.03536292910575867
21,0.9559292793273926,0.9893478155136108,0.11953790485858917,0.06797655671834946,0.03339331969618797,0.9591160416603088,0.9923030138015747,0.11112158000469208,0.06292182952165604,0.03127489611506462
22,0.9524306654930115,0.9889111518859863,0.1250379979610443,0.07146085053682327,0.03537954390048981,0.9578269124031067,0.9905234575271606,0.11813688278198242,0.06929542124271393,0.0327279306948185
23,0.9553154706954956,0.9893238544464111,0.1206866055727005,0.0686265379190445,0.0337938517332077,0.958563506603241,0.9908362030982971,0.11731693148612976,0.05965287983417511,0.03242747113108635
24,0.9582617282867432,0.9902560710906982,0.11597773432731628,0.06536739319562912,0.03244483098387718,0.9633517265319824,0.9926139116287231,0.09989716112613678,0.05513421446084976,0.02818324975669384
