epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.7581557631492615,0.8240535259246826,0.5124551653862,0.340424120426178,0.16867351531982422,0.8001787066459656,0.8741960525512695,0.4412172734737396,0.2834639847278595,0.1415301263332367
1,0.7938381433486938,0.86707603931427,0.4520793557167053,0.2913334369659424,0.14517751336097717,0.8085452318191528,0.8808984160423279,0.4342153072357178,0.2764749825000763,0.13811904191970825
2,0.8033408522605896,0.8779418468475342,0.43465614318847656,0.279008686542511,0.13894420862197876,0.8073267936706543,0.8839307427406311,0.4413016736507416,0.2677854895591736,0.1387450248003006
3,0.8109754323959351,0.8849292397499084,0.4231337010860443,0.269886314868927,0.134803906083107,0.814637303352356,0.8966772556304932,0.41661500930786133,0.2690739035606384,0.13205978274345398
4,0.8184747099876404,0.8923678398132324,0.4102070927619934,0.26132816076278687,0.1301398128271103,0.8264154195785522,0.8990492820739746,0.40044328570365906,0.24971981346607208,0.12624913454055786
5,0.8225627541542053,0.8991289734840393,0.3979279100894928,0.2523697316646576,0.1258351355791092,0.8277962803840637,0.9060192704200745,0.3905584216117859,0.24524250626564026,0.12332647293806076
6,0.8255137205123901,0.9013103246688843,0.39399027824401855,0.249311164021492,0.12443432956933975,0.8202420473098755,0.9082833528518677,0.40416258573532104,0.2510908544063568,0.12860670685768127
7,0.8292768597602844,0.9044781923294067,0.387835830450058,0.24500299990177155,0.12230920046567917,0.8185362815856934,0.9008404612541199,0.41158586740493774,0.2505638599395752,0.130278080701828
8,0.8308742046356201,0.9063440561294556,0.38407495617866516,0.24263069033622742,0.12109261006116867,0.8243846893310547,0.9096173048019409,0.39513495564460754,0.24160481989383698,0.12532822787761688
9,0.8327151536941528,0.9093937277793884,0.37793105840682983,0.23893742263317108,0.11929670721292496,0.8334010243415833,0.913442850112915,0.3826441764831543,0.22451411187648773,0.12094738334417343
10,0.8325797915458679,0.91021728515625,0.3764188587665558,0.23784998059272766,0.11886313557624817,0.8231662511825562,0.9055581092834473,0.40151873230934143,0.23834528028964996,0.12723129987716675
11,0.836370050907135,0.9120185375213623,0.37275856733322144,0.23467491567134857,0.11726339161396027,0.8334010243415833,0.914044201374054,0.3814418613910675,0.22786304354667664,0.12031538784503937
12,0.8368302583694458,0.9127794504165649,0.3711289167404175,0.23408710956573486,0.11700532585382462,0.8296645283699036,0.9103647470474243,0.38372352719306946,0.23947496712207794,0.12204783409833908
13,0.8394021987915039,0.9139853715896606,0.3686732053756714,0.23245926201343536,0.11596327275037766,0.8275526165962219,0.9096916913986206,0.39041176438331604,0.2358396053314209,0.12401774525642395
14,0.8389690518379211,0.9148008227348328,0.3672100901603699,0.2311757504940033,0.11553133279085159,0.8321013450622559,0.9103561043739319,0.38437020778656006,0.23391447961330414,0.12145720422267914
15,0.8397000432014465,0.916883111000061,0.3627414405345917,0.22846610844135284,0.11404138803482056,0.8287709951400757,0.9099160432815552,0.3906805217266083,0.239092156291008,0.12334217131137848
16,0.8409724831581116,0.9166299104690552,0.3633263111114502,0.22854433953762054,0.11416244506835938,0.8355129361152649,0.9146766066551208,0.3718000054359436,0.23111268877983093,0.11794153600931168
17,0.8403497934341431,0.9164467453956604,0.3637106418609619,0.22874079644680023,0.11428666859865189,0.8306392431259155,0.9091334342956543,0.3916209638118744,0.22836075723171234,0.12274638563394547
18,0.8405934572219849,0.9165244102478027,0.3633638918399811,0.22863198816776276,0.11422057449817657,0.8321825861930847,0.9081394076347351,0.389947772026062,0.23411990702152252,0.12174342572689056
19,0.8414598107337952,0.9180985689163208,0.36035439372062683,0.2264096885919571,0.1132139265537262,0.833644688129425,0.9148086905479431,0.37883684039115906,0.22571025788784027,0.11988216638565063
20,0.8409995436668396,0.917771577835083,0.3607454001903534,0.22685503959655762,0.11343371868133545,0.8377060890197754,0.911596417427063,0.379037082195282,0.22151459753513336,0.11925510317087173
21,0.8445190191268921,0.9195614457130432,0.35700684785842896,0.22405660152435303,0.11192178726196289,0.8363252282142639,0.916293203830719,0.3806528151035309,0.220157653093338,0.11953848600387573
22,0.8429217338562012,0.9198087453842163,0.35644474625587463,0.22426438331604004,0.11197519302368164,0.8351880311965942,0.9132774472236633,0.3764157295227051,0.23312780261039734,0.11911381036043167
23,0.8435173630714417,0.9199832677841187,0.35620781779289246,0.22402212023735046,0.1118956059217453,0.8350256085395813,0.9168273210525513,0.376848965883255,0.22056585550308228,0.11849146336317062
24,0.8428946733474731,0.9198347926139832,0.35624024271965027,0.2243792861700058,0.11215537786483765,0.8301519155502319,0.9143325090408325,0.382397323846817,0.22195516526699066,0.12132047861814499
