epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.722131073474884,0.7762597799301147,0.0608464740216732,0.16940060257911682,0.0608464740216732,0.812828779220581,0.8473970890045166,0.03817513585090637,0.12136892974376678,0.03817513585090637
1,0.8285164833068848,0.8343225717544556,0.037344466894865036,0.12345284968614578,0.037344466894865036,0.8781605362892151,0.8622969388961792,0.030174078419804573,0.11134343594312668,0.030174078419804573
2,0.8598495721817017,0.8387994766235352,0.030319981276988983,0.10706523060798645,0.030319981276988983,0.8749363422393799,0.8526219129562378,0.028772950172424316,0.10702293366193771,0.028772950172424316
3,0.8823596239089966,0.8426698446273804,0.025659814476966858,0.0961354449391365,0.025659814476966858,0.9107415676116943,0.8548088073730469,0.02035578340291977,0.08543656766414642,0.02035578340291977
4,0.8925400376319885,0.8463907241821289,0.02316821925342083,0.08999569714069366,0.02316821925342083,0.9088749289512634,0.8089503049850464,0.019069110974669456,0.07941169291734695,0.019069110974669456
5,0.9003450274467468,0.8499853610992432,0.021810628473758698,0.08641999214887619,0.021810628473758698,0.911250650882721,0.8243317604064941,0.019270971417427063,0.07871738821268082,0.019270971417427063
6,0.9003450274467468,0.8524552583694458,0.02096419781446457,0.08388758450746536,0.02096419781446457,0.9182080626487732,0.8574826121330261,0.017429593950510025,0.07535775005817413,0.017429593950510025
7,0.9104688763618469,0.852712094783783,0.01936681941151619,0.0801500752568245,0.01936681941151619,0.9272017478942871,0.8727141618728638,0.015518966130912304,0.07160836458206177,0.015518966130912304
8,0.9115999937057495,0.8543144464492798,0.01906057447195053,0.07903584837913513,0.01906057447195053,0.9304259419441223,0.8239957094192505,0.01550021767616272,0.07344506680965424,0.01550021767616272
9,0.9145975708961487,0.8547448515892029,0.01835150271654129,0.07757648825645447,0.01835150271654129,0.9297471642494202,0.8193541765213013,0.015165026299655437,0.07277721911668777,0.015165026299655437
10,0.918443500995636,0.8564938306808472,0.01754014939069748,0.07546674460172653,0.01754014939069748,0.9277108311653137,0.8243155479431152,0.015716711059212685,0.07243070751428604,0.015716711059212685
11,0.920140266418457,0.8575578331947327,0.017249908298254013,0.07454196363687515,0.017249908298254013,0.9314441084861755,0.8572286367416382,0.01518240850418806,0.06947072595357895,0.01518240850418806
12,0.9217804670333862,0.8570725917816162,0.01686163805425167,0.07362642139196396,0.01686163805425167,0.9282199144363403,0.8432886004447937,0.015314607881009579,0.06962957978248596,0.015314607881009579
13,0.9215542078018188,0.8586080074310303,0.016694778576493263,0.07311181724071503,0.016694778576493263,0.9329712986946106,0.8177356123924255,0.01509415078908205,0.07080650329589844,0.01509415078908205
14,0.925456702709198,0.8585689067840576,0.016343316063284874,0.07230190932750702,0.016343316063284874,0.9216018915176392,0.8408615589141846,0.015684016048908234,0.06973698735237122,0.015684016048908234
15,0.9244952201843262,0.8591794967651367,0.01615109294652939,0.07161304354667664,0.01615109294652939,0.9275411367416382,0.8098903298377991,0.01593153551220894,0.07088962942361832,0.01593153551220894
16,0.9260222911834717,0.8613647222518921,0.01575094275176525,0.07037921994924545,0.01575094275176525,0.9360257983207703,0.8170961141586304,0.014004374854266644,0.0680839791893959,0.014004374854266644
17,0.9267575144767761,0.8609327077865601,0.016059765592217445,0.07132397592067719,0.016059765592217445,0.9304259419441223,0.8192961812019348,0.014916850253939629,0.06888332217931747,0.014916850253939629
18,0.9313387274742126,0.8620277643203735,0.015079219825565815,0.06864894181489944,0.015079219825565815,0.9277108311653137,0.8462587594985962,0.015614751726388931,0.06884309649467468,0.015614751726388931
19,0.9266444444656372,0.8606379628181458,0.015618464909493923,0.07019857317209244,0.015618464909493923,0.9326319098472595,0.8368006944656372,0.014830202795565128,0.06696843355894089,0.014830202795565128
20,0.9341100454330444,0.8652431964874268,0.014379439875483513,0.06675548851490021,0.014379439875483513,0.9319531917572021,0.857303261756897,0.014997441321611404,0.06579103320837021,0.014997441321611404
21,0.9295854568481445,0.8631465435028076,0.014939162880182266,0.06806346029043198,0.014939162880182266,0.9277108311653137,0.8393271565437317,0.015405669808387756,0.06812595576047897,0.015405669808387756
22,0.9321870803833008,0.8641372919082642,0.014913815073668957,0.06810591369867325,0.014913815073668957,0.9343288540840149,0.8309710025787354,0.014973598532378674,0.06667748838663101,0.014973598532378674
23,0.9295854568481445,0.8638964891433716,0.014963203109800816,0.0682583749294281,0.014963203109800816,0.9322925209999084,0.8148820400238037,0.0150232445448637,0.06751172244548798,0.0150232445448637
24,0.9349584579467773,0.8661773204803467,0.014247698709368706,0.06616553664207458,0.014247698709368706,0.9336500763893127,0.862151026725769,0.013892951421439648,0.06320510059595108,0.013892951421439648
