epoch,accuracy,auc,loss,mean_absolute_error,mean_squared_error,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.5136021971702576,0.5848867297172546,1.3834261894226074,0.3590521812438965,1.3834261894226074,0.6811470985412598,0.7029260396957397,0.07530371844768524,0.18721291422843933,0.07530371844768524
1,0.6982071399688721,0.7030385136604309,0.07631362229585648,0.1964249461889267,0.07631362229585648,0.7449516654014587,0.8056402206420898,0.05340081453323364,0.1521490067243576,0.05340081453323364
2,0.741473913192749,0.7287888526916504,0.06488270312547684,0.18066512048244476,0.06488270312547684,0.7943322658538818,0.813349187374115,0.04874748736619949,0.15054601430892944,0.04874748736619949
3,0.772411048412323,0.7502365708351135,0.05711131915450096,0.16749411821365356,0.05711131915450096,0.7783811092376709,0.8174713253974915,0.04737856239080429,0.145292729139328,0.04737856239080429
4,0.7888128757476807,0.7564447522163391,0.05232316628098488,0.1591469645500183,0.05232316628098488,0.8107924461364746,0.8277629613876343,0.04198737069964409,0.13429051637649536,0.04198737069964409
5,0.8058933615684509,0.7646089196205139,0.048811160027980804,0.15252220630645752,0.048811160027980804,0.8292889595031738,0.8402539491653442,0.040351852774620056,0.13465182483196259,0.040351852774620056
6,0.8209377527236938,0.7671898007392883,0.04526452347636223,0.14542660117149353,0.04526452347636223,0.8323434591293335,0.8256429433822632,0.03742801770567894,0.12527261674404144,0.03742801770567894
7,0.830156683921814,0.7687598466873169,0.04395066574215889,0.14295868575572968,0.04395066574215889,0.8472764492034912,0.8363639712333679,0.03496081754565239,0.12050582468509674,0.03496081754565239
8,0.8426559567451477,0.7713117003440857,0.041639260947704315,0.13838627934455872,0.041639260947704315,0.8180892467498779,0.8213916420936584,0.03929340839385986,0.12306636571884155,0.03929340839385986
9,0.8516486883163452,0.7702134847640991,0.03959093615412712,0.13460417091846466,0.03959093615412712,0.8425250053405762,0.8141764402389526,0.03523716330528259,0.11795462667942047,0.03523716330528259
10,0.8562864065170288,0.7720374464988708,0.038956500589847565,0.13358190655708313,0.038956500589847565,0.8537247776985168,0.8170909285545349,0.034097377210855484,0.11627279967069626,0.034097377210855484
11,0.8669758439064026,0.7713148593902588,0.0365850068628788,0.12949641048908234,0.0365850068628788,0.8734091520309448,0.8153842687606812,0.030935458838939667,0.11075981706380844,0.030935458838939667
12,0.874724268913269,0.7710908651351929,0.03484432399272919,0.12657536566257477,0.03484432399272919,0.8586458563804626,0.8286463618278503,0.03291620314121246,0.12011561542749405,0.03291620314121246
13,0.8819071054458618,0.7681704163551331,0.03389165922999382,0.1246817409992218,0.03389165922999382,0.8691667914390564,0.8186897039413452,0.029928036034107208,0.10812494158744812,0.029928036034107208
14,0.8854137063026428,0.7712502479553223,0.03245566412806511,0.12190795689821243,0.03245566412806511,0.8584761619567871,0.8127081990242004,0.0331474244594574,0.11059623211622238,0.0331474244594574
15,0.8797579407691956,0.7698253989219666,0.03346212953329086,0.12326978147029877,0.03346212953329086,0.8757848143577576,0.8239383697509766,0.029250293970108032,0.10975320637226105,0.029250293970108032
16,0.8919744491577148,0.7702850103378296,0.031127169728279114,0.119208425283432,0.031127169728279114,0.8669608235359192,0.8151342868804932,0.030255716294050217,0.112477146089077,0.030255716294050217
17,0.9026073217391968,0.7708607912063599,0.02935977838933468,0.11638461798429489,0.02935977838933468,0.8722212910652161,0.813872218132019,0.029959294945001602,0.10721845924854279,0.029959294945001602
18,0.895876944065094,0.7700405120849609,0.030325431376695633,0.11804289370775223,0.030325431376695633,0.8693364858627319,0.8237379789352417,0.02863057143986225,0.1092357188463211,0.02863057143986225
19,0.9030032157897949,0.7697170376777649,0.028887657448649406,0.11480771005153656,0.028887657448649406,0.8891905546188354,0.8268077373504639,0.02611052431166172,0.10176151245832443,0.02611052431166172
20,0.9073581695556641,0.768914520740509,0.02823028154671192,0.11386203020811081,0.02823028154671192,0.8868148922920227,0.8093980550765991,0.028206340968608856,0.10768201947212219,0.028206340968608856
21,0.9112040996551514,0.770470917224884,0.027648046612739563,0.11297181993722916,0.027648046612739563,0.8876633048057556,0.815562903881073,0.026397481560707092,0.10088338702917099,0.026397481560707092
22,0.9149369597434998,0.7678313255310059,0.026676611974835396,0.11073411256074905,0.026676611974835396,0.8734091520309448,0.8232440948486328,0.02860482595860958,0.108960822224617,0.02860482595860958
23,0.9188394546508789,0.7686159014701843,0.025916047394275665,0.10921650379896164,0.025916047394275665,0.8876633048057556,0.8153918981552124,0.026645749807357788,0.10416599363088608,0.026645749807357788
24,0.9173689484596252,0.7688496112823486,0.026328088715672493,0.10978452116250992,0.026328088715672493,0.8878329992294312,0.8272342085838318,0.02621212601661682,0.10207146406173706,0.02621212601661682
